route_id,from_place_id,from_name_en,to_place_id,to_name_en,distance_km,fare_tk,fare_per_km_tk,minimum_fare_tk,calculation,source_id
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0071,Chankharpul,14.4,36,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0113,Fulbaria,12.8,32,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0276,Nayabazar,11.6,29,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0021,Babu Bazar Bridge,10.3,26,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0151,Kadamtoli,9.0,23,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0198,Konakhola,4.2,11,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0360,Tankarpur,8.1,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0196,Komorgonj,20.7,51,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0033,Bandura,21.7,54,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0183,Khaisakhali Beribadh,22.7,56,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0318,Ruhitpur,PLC0050,Beribadh,23.3,58,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0387,Zoo,38.6,95,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0239,Mirpur-1,36.8,91,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0362,Technical,34.8,86,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0012,Asad Gate,31.2,77,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0329,Science Lab,28.7,71,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0018,Azimpur,26.1,64,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0071,Chankharpul,22.5,56,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0113,Fulbaria,20.9,52,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0276,Nayabazar,19.7,49,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0021,Babu Bazar Bridge,18.4,46,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0151,Kadamtoli,17.1,42,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0198,Konakhola,12.3,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0318,Ruhitpur,8.1,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0196,Komorgonj,12.6,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0033,Bandura,13.6,34,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0183,Khaisakhali Beribadh,14.6,36,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0360,Tankarpur,PLC0050,Beribadh,15.2,38,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0387,Zoo,51.2,126,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0239,Mirpur-1,49.4,122,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0362,Technical,47.4,117,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0012,Asad Gate,43.8,108,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0329,Science Lab,41.3,102,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0018,Azimpur,38.7,95,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0071,Chankharpul,35.1,86,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0113,Fulbaria,33.5,83,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0276,Nayabazar,32.3,80,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0021,Babu Bazar Bridge,31.0,76,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0151,Kadamtoli,29.7,73,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0198,Konakhola,24.9,62,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0318,Ruhitpur,20.7,51,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0360,Tankarpur,12.6,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0033,Bandura,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0183,Khaisakhali Beribadh,2.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0196,Komorgonj,PLC0050,Beribadh,2.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0387,Zoo,52.2,128,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0239,Mirpur-1,50.4,124,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0362,Technical,48.4,119,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0012,Asad Gate,44.8,110,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0329,Science Lab,42.3,104,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0018,Azimpur,39.7,98,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0071,Chankharpul,36.1,89,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0113,Fulbaria,34.5,85,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0276,Nayabazar,33.3,82,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0021,Babu Bazar Bridge,32.0,79,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0151,Kadamtoli,30.7,76,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0198,Konakhola,25.9,64,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0318,Ruhitpur,21.7,54,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0360,Tankarpur,13.6,34,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0196,Komorgonj,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0183,Khaisakhali Beribadh,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0033,Bandura,PLC0050,Beribadh,1.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0387,Zoo,53.2,131,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0239,Mirpur-1,51.4,126,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0362,Technical,49.4,122,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0012,Asad Gate,45.8,113,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0329,Science Lab,43.3,107,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0018,Azimpur,40.7,100,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0071,Chankharpul,37.1,91,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0113,Fulbaria,35.5,87,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0276,Nayabazar,34.3,85,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0021,Babu Bazar Bridge,33.0,81,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0151,Kadamtoli,31.7,78,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0198,Konakhola,26.9,66,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0318,Ruhitpur,22.7,56,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0360,Tankarpur,14.6,36,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0196,Komorgonj,2.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0033,Bandura,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0183,Khaisakhali Beribadh,PLC0050,Beribadh,0.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0387,Zoo,53.8,132,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0239,Mirpur-1,52.0,128,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0362,Technical,50.0,123,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0012,Asad Gate,46.4,114,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0329,Science Lab,43.9,108,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0018,Azimpur,41.3,102,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0071,Chankharpul,37.7,93,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0113,Fulbaria,36.1,89,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0276,Nayabazar,34.9,86,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0021,Babu Bazar Bridge,33.6,83,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0151,Kadamtoli,32.3,80,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0198,Konakhola,27.5,68,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0318,Ruhitpur,23.3,58,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0360,Tankarpur,15.2,38,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0196,Komorgonj,2.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0033,Bandura,1.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0050,Beribadh,PLC0183,Khaisakhali Beribadh,0.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0284,Notun Bazar,3.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0024,Badda Link Road,5.5,14,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0129,Gulshan-1,6.5,16,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0250,Mohakhali,8.5,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0303,Rainbow,11.3,28,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0350,Sonargaon,12.3,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0320,Russell Square,14.0,35,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0156,Kalabagan,15.1,37,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0279,New Market,16.5,41,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0204,Kuril Biswa Road,PLC0288,Palashi,20.0,49,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0204,Kuril Biswa Road,3.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0024,Badda Link Road,2.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0129,Gulshan-1,3.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0250,Mohakhali,5.1,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0303,Rainbow,7.9,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0350,Sonargaon,8.9,22,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0320,Russell Square,10.6,26,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0156,Kalabagan,11.7,29,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0279,New Market,13.1,33,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0284,Notun Bazar,PLC0288,Palashi,16.6,41,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0204,Kuril Biswa Road,5.5,14,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0284,Notun Bazar,2.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0129,Gulshan-1,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0250,Mohakhali,3.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0303,Rainbow,5.8,15,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0350,Sonargaon,6.8,17,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0320,Russell Square,8.5,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0156,Kalabagan,9.6,24,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0279,New Market,11.0,27,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0024,Badda Link Road,PLC0288,Palashi,14.5,36,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0204,Kuril Biswa Road,6.5,16,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0284,Notun Bazar,3.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0024,Badda Link Road,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0250,Mohakhali,2.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0303,Rainbow,4.8,12,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0350,Sonargaon,5.8,15,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0320,Russell Square,7.5,19,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0156,Kalabagan,8.6,22,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0279,New Market,10.0,25,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0129,Gulshan-1,PLC0288,Palashi,13.5,34,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0204,Kuril Biswa Road,8.5,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0284,Notun Bazar,5.1,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0024,Badda Link Road,3.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0129,Gulshan-1,2.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0303,Rainbow,2.8,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0350,Sonargaon,3.8,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0320,Russell Square,5.5,14,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0156,Kalabagan,6.6,17,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0279,New Market,8.0,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0250,Mohakhali,PLC0288,Palashi,11.5,29,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0204,Kuril Biswa Road,11.3,28,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0284,Notun Bazar,7.9,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0024,Badda Link Road,5.8,15,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0129,Gulshan-1,4.8,12,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0250,Mohakhali,2.8,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0350,Sonargaon,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0320,Russell Square,2.7,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0156,Kalabagan,3.8,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0279,New Market,5.2,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0303,Rainbow,PLC0288,Palashi,8.7,22,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0350,Sonargaon,PLC0204,Kuril Biswa Road,12.3,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_432_NO,PLC0350,Sonargaon,PLC0284,Notun Bazar,8.9,22,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
